split,model,train_active_rate,test_active_rate,balanced_accuracy,f1,precision,recall,roc_auc
rolling_test_2023,dummy,0.7087488240827846,0.7281061519903498,0.5,0.8426636883987156,0.7281061519903498,1.0,
rolling_test_2023,logistic_regression,0.7087488240827846,0.7281061519903498,0.859662786369626,0.898072582045494,0.9434512951477563,0.856858846918489,0.9291516502875676
rolling_test_2023,random_forest,0.7087488240827846,0.7281061519903498,0.8646695690982764,0.9073120494335737,0.9412393162393162,0.8757455268389662,0.9330162179834334
rolling_test_2023,gradient_boosting,0.7087488240827846,0.7281061519903498,0.841894800966458,0.9161716171617161,0.9125575279421433,0.9198144466534128,0.9372706382233074
rolling_test_2024,dummy,0.71723044397463,0.7014728096676737,0.5,0.8245477749417379,0.7014728096676737,1.0,
rolling_test_2024,logistic_regression,0.71723044397463,0.7014728096676737,0.8664792969677777,0.8950573573148279,0.9444112372982666,0.8506056527590848,0.9377872157850246
rolling_test_2024,random_forest,0.71723044397463,0.7014728096676737,0.875611462837208,0.9076686688084928,0.9433797909407665,0.8745625841184388,0.9448370326292286
rolling_test_2024,gradient_boosting,0.71723044397463,0.7014728096676737,0.8672023005355487,0.9186266558529332,0.9226174314417595,0.9146702557200538,0.9472732643615341
rolling_test_2025,dummy,0.7115749525616698,0.6449667221297837,0.5,0.7841699329877355,0.6449667221297837,1.0,
rolling_test_2025,logistic_regression,0.7115749525616698,0.6449667221297837,0.855628237163702,0.8784446322907862,0.9232409381663113,0.8377942599161561,0.9330830786296993
rolling_test_2025,random_forest,0.7115749525616698,0.6449667221297837,0.8676162630230397,0.8906773977196513,0.9276982186517639,0.8564979039019671,0.9366874680144563
rolling_test_2025,gradient_boosting,0.7115749525616698,0.6449667221297837,0.8628305928488023,0.901535974130962,0.9040207522697795,0.8990648178007095,0.9403589219570685
holdout_2020_2023_vs_2024_2025,dummy,0.71723044397463,0.6745843230403801,0.5,0.8056737588652483,0.6745843230403801,1.0,
holdout_2020_2023_vs_2024_2025,logistic_regression,0.71723044397463,0.6745843230403801,0.8619548036393544,0.8875347115087936,0.9357514638906962,0.844043427230047,0.935046384348263
holdout_2020_2023_vs_2024_2025,random_forest,0.71723044397463,0.6745843230403801,0.8699849645317159,0.8990713959506774,0.9341980385953812,0.8664906103286385,0.9391392167634761
holdout_2020_2023_vs_2024_2025,gradient_boosting,0.71723044397463,0.6745843230403801,0.8628591806312327,0.9095189053994409,0.9120684567719091,0.9069835680751174,0.9426377207129639
rolling_test_2021,dummy,0.6800595238095238,0.6850562399571505,0.5,0.8130959949141767,0.6850562399571505,1.0,
rolling_test_2021,logistic_regression,0.6800595238095238,0.6850562399571505,0.819296405035822,0.8482293423271501,0.9204025617566332,0.7865519937451134,0.8901837904825731
rolling_test_2021,random_forest,0.6800595238095238,0.6850562399571505,0.8143884997314015,0.85995085995086,0.9028374892519346,0.8209538702111024,0.8904949391797377
rolling_test_2021,gradient_boosting,0.6800595238095238,0.6850562399571505,0.7544425119539606,0.8543987706492508,0.8398791540785498,0.8694292415949961,0.8703886167445869
rolling_test_2022,dummy,0.6837337534462387,0.7204610951008645,0.5,0.8375209380234506,0.7204610951008645,1.0,
rolling_test_2022,logistic_regression,0.6837337534462387,0.7204610951008645,0.8329484536082474,0.879074658254469,0.926829268292683,0.836,0.9043202319587629
rolling_test_2022,random_forest,0.6837337534462387,0.7204610951008645,0.8428427835051546,0.8901041666666667,0.928804347826087,0.8545,0.9172197164948452
rolling_test_2022,gradient_boosting,0.6837337534462387,0.7204610951008645,0.8123247422680413,0.8980606663351567,0.8931750741839762,0.903,0.9174539304123711
rolling_test_2023,dummy,0.7029162746942615,0.7242460796139928,0.5,0.8400727578004757,0.7242460796139928,1.0,
rolling_test_2023,logistic_regression,0.7029162746942615,0.7242460796139928,0.8593269403949423,0.8978382147838215,0.9418434528163863,0.857761492338441,0.9310324175833784
rolling_test_2023,random_forest,0.7029162746942615,0.7242460796139928,0.8677370525219991,0.9088088260644717,0.9417649160414434,0.8780812791472352,0.9357858831936481
rolling_test_2023,gradient_boosting,0.7029162746942615,0.7242460796139928,0.8482273118591688,0.9187665782493368,0.9145214521452145,0.9230512991339107,0.9399557483695617
rolling_test_2024,dummy,0.712262156448203,0.6978851963746223,0.5,0.8220640569395018,0.6978851963746223,1.0,
rolling_test_2024,logistic_regression,0.712262156448203,0.6978851963746223,0.8674797077922078,0.8959931798806479,0.9434470377019749,0.8530844155844156,0.9393634165313852
rolling_test_2024,random_forest,0.712262156448203,0.6978851963746223,0.8779667207792208,0.9098291795015402,0.9428322692977366,0.8790584415584416,0.9465984341179654
rolling_test_2024,gradient_boosting,0.712262156448203,0.6978851963746223,0.8696861471861472,0.9206177187753997,0.9218665219750407,0.9193722943722944,0.9497011972402597
rolling_test_2025,dummy,0.7071021957169965,0.6420549084858569,0.5,0.7820139328689044,0.6420549084858569,1.0,
rolling_test_2025,logistic_regression,0.7071021957169965,0.6420549084858569,0.8564898026945484,0.8790910632525013,0.9224199288256227,0.8396501457725948,0.9342477036745913
rolling_test_2025,random_forest,0.7071021957169965,0.6420549084858569,0.8694706127380534,0.8924731182795699,0.9270506108202443,0.8603822481373502,0.9380578938085845
rolling_test_2025,gradient_boosting,0.7071021957169965,0.6420549084858569,0.8644408041294047,0.9023361453601557,0.9038024049398765,0.9008746355685131,0.9416868210995972
holdout_2020_2023_vs_2024_2025,dummy,0.712262156448203,0.6713182897862233,0.5,0.8033398472197548,0.6713182897862233,1.0,
holdout_2020_2023_vs_2024_2025,logistic_regression,0.712262156448203,0.6713182897862233,0.8625864171561269,0.8884077024205398,0.9342875731945348,0.8468229397021967,0.9364615463770574
holdout_2020_2023_vs_2024_2025,random_forest,0.712262156448203,0.6713182897862233,0.8710008988143348,0.9001983824202655,0.9329432231535664,0.8696741854636592,0.940892469763068
holdout_2020_2023_vs_2024_2025,gradient_boosting,0.712262156448203,0.6713182897862233,0.864033855828263,0.9101107011070111,0.911186641052165,0.9090372991301784,0.9447834253433859
rolling_test_2021,dummy,0.6428571428571429,0.6213176218532405,0.5,0.7664354146019161,0.6213176218532405,1.0,
rolling_test_2021,logistic_regression,0.6428571428571429,0.6213176218532405,0.8074428132468419,0.8340888485947416,0.8795411089866156,0.7931034482758621,0.8823288055406526
rolling_test_2021,random_forest,0.6428571428571429,0.6213176218532405,0.8191222016290299,0.8377011494252874,0.8975369458128079,0.7853448275862069,0.8907318441203727
rolling_test_2021,gradient_boosting,0.6428571428571429,0.6213176218532405,0.776296761449544,0.8349680170575693,0.8261603375527427,0.8439655172413794,0.8743141247622298
rolling_test_2022,dummy,0.6270185112248917,0.6747118155619597,0.5,0.8057646805764681,0.6747118155619597,1.0,
rolling_test_2022,logistic_regression,0.6270185112248917,0.6747118155619597,0.8327745978138956,0.8716949624269412,0.9104651162790698,0.8360918312867058,0.9034649879768393
rolling_test_2022,random_forest,0.6270185112248917,0.6747118155619597,0.8363543482926639,0.8680947012401353,0.9194029850746268,0.8222103577148959,0.9089760713384052
rolling_test_2022,gradient_boosting,0.6270185112248917,0.6747118155619597,0.8355026461595949,0.8844166440032635,0.9013303769401331,0.8681260010678057,0.9109230724659274
rolling_test_2023,dummy,0.651928504233302,0.6914354644149577,0.5,0.8175723862501783,0.6914354644149577,1.0,
rolling_test_2023,logistic_regression,0.651928504233302,0.6914354644149577,0.8561916230132252,0.8917151162790697,0.9302501895375285,0.8562456385205862,0.9278682916422734
rolling_test_2023,random_forest,0.651928504233302,0.6914354644149577,0.8554389523828749,0.8888077414643053,0.9322098812715435,0.8492672714584787,0.9294699332772083
rolling_test_2023,gradient_boosting,0.651928504233302,0.6914354644149577,0.8527921925221804,0.9036357218496294,0.9142857142857143,0.8932309839497558,0.933148989500804
rolling_test_2024,dummy,0.6692389006342495,0.6608761329305136,0.5,0.7958162801273306,0.6608761329305136,1.0,
rolling_test_2024,logistic_regression,0.6692389006342495,0.6608761329305136,0.8656245625198855,0.8912719690199583,0.9309271935283137,0.8548571428571429,0.9353222239898187
rolling_test_2024,random_forest,0.6692389006342495,0.6608761329305136,0.8725952911231307,0.8985335505850985,0.9329437096278068,0.8665714285714285,0.9417640789055044
rolling_test_2024,gradient_boosting,0.6692389006342495,0.6608761329305136,0.8697594654788419,0.9098995695839311,0.9138328530259366,0.906,0.9451257556474706
rolling_test_2025,dummy,0.6662374627270263,0.6017054908485857,0.5,0.7513309959745488,0.6017054908485857,1.0,
rolling_test_2025,logistic_regression,0.6662374627270263,0.6017054908485857,0.8574006402417287,0.8738771110312612,0.9098391320613542,0.8406498444521259,0.9333053855574678
rolling_test_2025,random_forest,0.6662374627270263,0.6017054908485857,0.8651854345457974,0.8823424388502054,0.9124815361890695,0.8541306602143104,0.9347988617523708
rolling_test_2025,gradient_boosting,0.6662374627270263,0.6017054908485857,0.8598524935041727,0.8875411540460926,0.889854065323141,0.885240235050121,0.9399028356011947
holdout_2020_2023_vs_2024_2025,dummy,0.6692389006342495,0.6327197149643705,0.5,0.7750500090925623,0.6327197149643705,1.0,
holdout_2020_2023_vs_2024_2025,logistic_regression,0.6692389006342495,0.6327197149643705,0.8622926045451137,0.8835845213849287,0.9219653179190751,0.8482715470045362,0.9341225285015362
holdout_2020_2023_vs_2024_2025,random_forest,0.6692389006342495,0.6327197149643705,0.867063447654765,0.8891050583657587,0.9227662796567391,0.8578132332238386,0.9371039497989054
holdout_2020_2023_vs_2024_2025,gradient_boosting,0.6692389006342495,0.6327197149643705,0.8660496822198795,0.8998899889988999,0.9041528501500079,0.8956671359299233,0.941592636415225
rolling_test_2021,dummy,0.6398809523809523,0.6213176218532405,0.5,0.7664354146019161,0.6213176218532405,1.0,
rolling_test_2021,logistic_regression,0.6398809523809523,0.6213176218532405,0.807718992342584,0.8339382940108893,0.8802681992337165,0.7922413793103448,0.8822263815051457
rolling_test_2021,random_forest,0.6398809523809523,0.6213176218532405,0.8190008779203044,0.8385321100917431,0.8960784313725491,0.7879310344827586,0.8898825781592937
rolling_test_2021,gradient_boosting,0.6398809523809523,0.6213176218532405,0.786507462322587,0.8412494651262302,0.8351741716227697,0.8474137931034482,0.8779898063697996
rolling_test_2022,dummy,0.6262307995273729,0.6743515850144092,0.5,0.8055077452667814,0.6743515850144092,1.0,
rolling_test_2022,logistic_regression,0.6262307995273729,0.6743515850144092,0.8330922396187883,0.8719376391982183,0.9104651162790698,0.8365384615384616,0.9038485175100219
rolling_test_2022,random_forest,0.6262307995273729,0.6743515850144092,0.8385263028515241,0.8705683736634777,0.9197384066587396,0.8263888888888888,0.9091029422887831
rolling_test_2022,gradient_boosting,0.6262307995273729,0.6743515850144092,0.8355764503441494,0.8843537414965986,0.901275651691625,0.8680555555555556,0.9118344513463431
rolling_test_2023,dummy,0.6513640639698965,0.6911942098914354,0.5,0.8174037089871612,0.6911942098914354,1.0,
rolling_test_2023,logistic_regression,0.6513640639698965,0.6911942098914354,0.8552669611692845,0.8911502816645466,0.9294920394238059,0.8558464223385689,0.9271648669284469
rolling_test_2023,random_forest,0.6513640639698965,0.6911942098914354,0.8568212805410123,0.8906306963179002,0.9320869896985883,0.8527050610820245,0.9289703315881326
rolling_test_2023,gradient_boosting,0.6513640639698965,0.6911942098914354,0.8538939790575917,0.9047619047619048,0.9144385026737968,0.8952879581151832,0.9325069535340315
rolling_test_2024,dummy,0.668816067653277,0.6606873111782477,0.5,0.7956793632745879,0.6606873111782477,1.0,
rolling_test_2024,logistic_regression,0.668816067653277,0.6606873111782477,0.8656382147820914,0.8912395709177592,0.930905695611578,0.854815661617605,0.9356124963281504
rolling_test_2024,random_forest,0.668816067653277,0.6606873111782477,0.8743021100074224,0.8998815165876777,0.9339071626191208,0.8682480708773935,0.941707965532087
rolling_test_2024,gradient_boosting,0.668816067653277,0.6606873111782477,0.8704841815842765,0.9101091326823665,0.9145743145743146,0.9056873392397828,0.9459639712626374
rolling_test_2025,dummy,0.6658986175115207,0.6017054908485857,0.5,0.7513309959745488,0.6017054908485857,1.0,
rolling_test_2025,logistic_regression,0.6658986175115207,0.6017054908485857,0.8574006402417287,0.8738771110312612,0.9098391320613542,0.8406498444521259,0.9332777687025222
rolling_test_2025,random_forest,0.6658986175115207,0.6017054908485857,0.8653545652195495,0.8828250401284109,0.9119380987472365,0.8555133079847909,0.9347497651213562
rolling_test_2025,gradient_boosting,0.6658986175115207,0.6017054908485857,0.8612462421673275,0.8882720333102012,0.8916753744339951,0.8848945731075009,0.9397412860248786
holdout_2020_2023_vs_2024_2025,dummy,0.668816067653277,0.6326207442596992,0.5,0.7749757516973812,0.6326207442596992,1.0,
holdout_2020_2023_vs_2024_2025,logistic_regression,0.668816067653277,0.6326207442596992,0.8623538717578008,0.8835465732214164,0.9220955944888587,0.8480913642052565,0.9342649233551639
holdout_2020_2023_vs_2024_2025,random_forest,0.668816067653277,0.6326207442596992,0.8675383224181088,0.8896272285251215,0.9228312037659717,0.858729662077597,0.9371076428037741
holdout_2020_2023_vs_2024_2025,gradient_boosting,0.668816067653277,0.6326207442596992,0.8657941567584481,0.8997328304258997,0.9038522260814651,0.8956508135168961,0.9418860177794981
rolling_test_2021,dummy,0.6309523809523809,0.6175682913765399,0.5,0.7635761589403973,0.6175682913765399,1.0,
rolling_test_2021,logistic_regression,0.6309523809523809,0.6175682913765399,0.8077557996312141,0.8345454545454546,0.8767908309455588,0.7961838681699913,0.886902028808054
rolling_test_2021,random_forest,0.6309523809523809,0.6175682913765399,0.8209937053746044,0.8403129314312011,0.8950980392156863,0.7918473547267997,0.890947619290561
rolling_test_2021,gradient_boosting,0.6309523809523809,0.6175682913765399,0.791658467376543,0.8438709677419355,0.8370307167235495,0.8508239375542064,0.8811394462381656
rolling_test_2022,dummy,0.6211106734935014,0.6721902017291066,0.5,0.8039638087031452,0.6721902017291066,1.0,
rolling_test_2022,logistic_regression,0.6211106734935014,0.6721902017291066,0.833068913937081,0.8727373990531885,0.9084057971014493,0.8397642015005359,0.9035187213643806
rolling_test_2022,random_forest,0.6211106734935014,0.6721902017291066,0.8373455590497392,0.8701042547196394,0.9174093879976233,0.827438370846731,0.9111491937858497
rolling_test_2022,gradient_boosting,0.6211106734935014,0.6721902017291066,0.8346601415733248,0.8828189019393609,0.9002785515320334,0.8660235798499464,0.91260938953865
rolling_test_2023,dummy,0.6477892756349953,0.6887816646562123,0.5,0.8157142857142857,0.6887816646562123,1.0,
rolling_test_2023,logistic_regression,0.6477892756349953,0.6887816646562123,0.8571912461477891,0.8923301147750046,0.9297646165527714,0.8577933450087566,0.9280673101725518
rolling_test_2023,random_forest,0.6477892756349953,0.6887816646562123,0.8567778547088611,0.8909987219280628,0.9305873379099924,0.8546409807355516,0.9307268629766898
rolling_test_2023,gradient_boosting,0.6477892756349953,0.6887816646562123,0.8541875398797161,0.904686118479222,0.9135714285714286,0.8959719789842382,0.9341569937142781
rolling_test_2024,dummy,0.6657505285412262,0.6582326283987915,0.5,0.7938966066955135,0.6582326283987915,1.0,
rolling_test_2024,logistic_regression,0.6657505285412262,0.6582326283987915,0.866836406399077,0.8923719958202717,0.9302832244008714,0.857429718875502,0.9367655309477848
rolling_test_2024,random_forest,0.6657505285412262,0.6582326283987915,0.873976093799032,0.9,0.9320835894283959,0.8700516351118761,0.942741130266924
rolling_test_2024,gradient_boosting,0.6657505285412262,0.6582326283987915,0.8717922994265935,0.9112613260463109,0.9137582924718777,0.9087779690189329,0.9472213241284
rolling_test_2025,dummy,0.663052317701274,0.6002495840266223,0.5,0.750194957109436,0.6002495840266223,1.0,
rolling_test_2025,logistic_regression,0.663052317701274,0.6002495840266223,0.8577830612169842,0.8739647101188333,0.9096701649175413,0.840956340956341,0.9342377677445315
rolling_test_2025,random_forest,0.663052317701274,0.6002495840266223,0.8667931519128189,0.8838456040028592,0.9125461254612546,0.8568953568953569,0.9357450081955806
rolling_test_2025,gradient_boosting,0.663052317701274,0.6002495840266223,0.8622686362020389,0.8889661164205039,0.8915998605785989,0.8863478863478863,0.941063031333583
holdout_2020_2023_vs_2024_2025,dummy,0.6657505285412262,0.6306413301662708,0.5,0.7734887108521485,0.6306413301662708,1.0,
holdout_2020_2023_vs_2024_2025,logistic_regression,0.6657505285412262,0.6306413301662708,0.8629532238107638,0.8841727205942372,0.9212451097125361,0.8499686126804771,0.9353684040372233
holdout_2020_2023_vs_2024_2025,random_forest,0.6657505285412262,0.6306413301662708,0.8681780518869733,0.8903676052909194,0.9218618719542934,0.8609541745134965,0.9382733080283583
holdout_2020_2023_vs_2024_2025,gradient_boosting,0.6657505285412262,0.6306413301662708,0.8663972504304402,0.9000866073537517,0.9031442565966188,0.8970495919648462,0.943205498970913
